name,kode,kecamatan_id
Sungai Pasir,2002,16
Sungai Pasir Putih,2026,3
Sungai Patai,2001,7
Sungai Pauh,2016,2
Sungai Pauh Firdaus,2022,2
Sungai Pauh Pusaka,2020,2
Sungai Pauh Tanjong,2021,2
Sungai Payang,2002,2
Sungai Pelang,2008,12
Sungai Pelunggut,1006,11
Sungai Pengga,2040,8
Sungai Penuh,1001,1
Sungai Perlu,2006,1
Sungai Petai,2006,8
Sungai Petai,2008,12
Sungai Pimping,2014,4
Sungai Pinang,2002,7
Sungai Pinang,2014,3
Sungai Pinang,2007,4
Sungai Pinang,1001,12
Sungai Pinang,2005,2
Sungai Pinang,2010,11
Sungai Pinang,1007,12
Sungai Pinang,2005,7
Sungai Pinang,2007,8
Sungai Pinang,2002,8
Sungai Pinang,2011,9
Sungai Pinang,2002,10
Sungai Pinang,2009,7
Sungai Pinang,2024,3
Sungai Pinang Baru,2015,4
Sungai Pinang Dalam,1002,8
Sungai Pinang I,2009,12
Sungai Pinang II,2002,12
Sungai Pinang III,2006,12
Sungai Pinang Lama,2006,4
Sungai Pinang Luar,1005,9
Sungai Pinang Tapan,2006,14
Sungai Pining,2027,2
Sungai Pinyuh,1011,7
Sungai Pisau,2018,6
Sungai Pitung,2010,5
Sungai Pua,2002,12
Sungai Puar,2003,11
Sungai Puar,2008,1
Sungai Pukat,2008,19
Sungai Pulai,2004,15
Sungai Pulai,2008,2
Sungai Pulau,2015,6
Sungai Punggawa,2002,9
Sungai Punggu,2008,4
Sungai Punggu Baru,2011,4
Sungai Pura,2015,15
Sungai Puri,2007,17
Sungai Puring,2003,10
Sungai Purun Besar,2002,15
Sungai Purun Kecil,2003,7
Sungai Putih,2005,10
Sungai Putih,2005,17
Sungai Putih,2004,10
Sungai Puting,2009,6
Sungai Putri,1001,10
Sungai Putri,2011,1
Sungai Radak Dua,2008,4
Sungai Radak Satu,2007,4
Sungai Raja,2004,6
Sungai Raja,2023,7
Sungai Raja,2005,2
Sungai Rambah,2015,1
Sungai Rambai,2020,7
Sungai Rambai,2004,10
Sungai Rambai,2002,3
Sungai Rambai Nagari Naras III Koto,2019,2
Sungai Rambut,2004,11
Sungai Rambutan,2006,7
Sungai Ranap,2028,8
Sungai Rangas,2004,14
Sungai Rangas,2016,3
Sungai Rangas Ulu,2008,14
Sungai Rangau,1003,13
Sungai Ranggas Hambuku,2009,14
Sungai Ranggas Tengah,2013,14
Sungai Rangit Jaya,2007,5
Sungai Rasau,2023,5
Sungai Rasau,2001,7
Sungai Rasau,1004,4
Sungai Rasau,2004,11
Sungai Rasau,2002,9
Sungai Rawa,2011,2
Sungai Raya,2004,7
Sungai Raya,2014,1
Sungai Raya,2006,2
Sungai Raya ,1003,4
Sungai Raya,2007,4
Sungai Raya,2024,3
Sungai Raya,2003,15
Sungai Raya,2013,8
Sungai Raya,2001,1
Sungai Raya,2009,8
Sungai Raya Dalam,2016,1
Sungai Raya Selatan,2005,1
Sungai Raya Utara,2004,1
Sungai Rebo,2001,1
Sungai Rengas,2010,12
Sungai Rengas,2005,9
Sungai Rengat Murni,2020,10
Sungai Rengit,2001,10
Sungai Riam,2008,3
Sungai Rimbang,2002,1
Sungai Ringin,2001,1
Sungai Risap,2006,21
Sungai Risap Mensiku Bersatu,2010,21
Sungai Rotan,2023,6
Sungai Rotan,2004,16
Sungai Rotan,2008,11
Sungai Ruan Ilir,2013,6
Sungai Ruan Ulu,2012,6
Sungai Rukam,2012,5
Sungai Rukam I,2004,9
Sungai Rukam II,2003,9
Sungai Rumbai,2003,3
Sungai Rumbai Timur,2007,3
Sungai Rusa,2003,7
Sungai Rutas,2007,5
Sungai Rutas Hulu,2010,5
Sungai Sagu,2005,9
Sungai Sahurai,2005,7
Sungai Sahut,2001,8
Sungai Salai,2002,6
Sungai Salai Hilir,2011,6
Sungai Samak,2003,5
Sungai Sambang,2011,2
Sungai Sampuk,2003,4
Sungai Sandung,2006,3
Sungai Santi,2019,9
Sungai Sapa',2002,10
Sungai Sapih,1009,9
Sungai Sariak,2002,5
Sungai Sariak Lumpo,2016,5
Sungai Sarik,2003,15
Sungai Sarik,2026,7
Sungai Sayang,2001,5
Sungai Sebesi,2004,2
Sungai Segajah Jaya,2022,1
Sungai Segak,2032,3
Sungai Segak,2005,10
Sungai Sekonyer,2014,1
Sungai Selamat,2003,6
Sungai Selan,1001,3
Sungai Selan Atas,2008,3
Sungai Selari,2004,3
Sungai Selirik,2009,10
Sungai Selodang,2003,5
Sungai Seluang,2002,10
Sungai Seluang,2002,8
Sungai Seluang,1007,13
Sungai Seluang Pasar,2006,8
Sungai Semut,2021,9
Sungai Sena,2006,15
Sungai Sengkuang,1003,1
Sungai Senunuk,2009,12
Sungai Sepeti,2005,5
Sungai Serabek,2020,2
Sungai Seria,2005,6
Sungai Sibur,2006,15
Sungai Sidang,2003,3
Sungai Simpang,2012,19
Sungai Simpang Dua,2003,8
Sungai Sintang,2014,8
Sungai Sipai,2009,5
Sungai Siput,2003,12
Sungai Sirah,2002,15
Sungai Sirah,2010,4
Sungai Sirah Air Haji,2015,9
Sungai Sirah Kuranji Hulu,2004,7
Sungai Siring,1004,5
Sungai Sitolang,2007,8
Sungai Sodong,2002,4
Sungai Solok,2003,10
Sungai Somor,2001,18
Sungai Tabir,2005,23
Sungai Tabuk,2002,4
Sungai Tabuk,2026,8
Sungai Tabuk,2019,5
Sungai Tabuk Keramat,2010,4
Sungai Tabuk Kota,2009,4
Sungai Tabukan,2001,10
Sungai Taib,2013,6
Sungai Talang,2003,2
Sungai Talang,2007,10
Sungai Tambun,2015,15
Sungai Tanang,2007,6
Sungai Tandipah,2003,4
Sungai Tapah,2011,16
Sungai Tapah,2003,6
Sungai Tapang,2020,7
Sungai Tarab,2002,8
Sungai Tarap,2007,17
Sungai Tawar,2015,3
Sungai Tekam,2009,7
Sungai Telan Besar,2002,1
Sungai Telan Kecil,2003,1
Sungai Telan Muara,2012,1
Sungai Telang,2009,14
Sungai Telang,2001,4
Sungai Tembang,2011,17
Sungai Tendang,2010,1
Sungai Tengah,2004,12
Sungai Tengah,2027,5
Sungai Tepuk,2005,15
Sungai Terap,2018,6
Sungai Teras Dalam,2008,1
Sungai Teras Luar,2011,1
Sungai Terik,2013,1
Sungai Tering,2008,2
Sungai Terus,2017,6
Sungai Tiung,1003,3
Sungai Tohor,2002,7
Sungai Tohor Barat,2008,7
Sungai Tolang,2025,4
Sungai Toman,2003,9
Sungai Toman,2002,18
Sungai Tonang,2005,18
Sungai Tuak,2006,4
Sungai Tuan Ilir,2021,7
Sungai Tuan Ulu,2011,7
Sungai Tuat,2001,1
Sungai Tuha Jaya ,1017,1
Sungai Tunu,2002,2
Sungai Tunu Barat,2004,2
Sungai Tunu Utara,2003,2
Sungai Turak,2012,6
Sungai Turak Dalam,2028,6
Sungai Ubar Mandiiri,2011,13
Sungai Udang,2026,6
Sungai Ukoi,2002,20
Sungai Ulak,2001,11
Sungai Ular,2006,9
Sungai Ular,2016,1
Sungai Ulas,2028,3
Sungai Ulin,1004,4
Sungai Ulu,2002,7
Sungai Uluk,2003,17
Sungai Uluk Palin,2017,1
Sungai Undang,2016,1
Sungai Ungar,2005,2
Sungai Ungar Utara,2003,7
Sungai Upih,2004,10
Sungai Wie,1006,1
Sungaiabu,2004,11
Sungaialah,2005,12
Sungaiambang,1003,15
Sungaiambat,2005,2
Sungaiara,2005,19
Sungaiasam,2013,1
Sungaiasam,2015,19
Sungaibadar,2011,7
Sungaibangkong,1001,5
Sungaibaru,2005,12
Sungaibatu Gantih,2011,6
Sungaibaung,2017,3
Sungaibawang,2008,3
Sungaibela,2003,3
Sungaibeliung,1004,3
Sungaibendung Air,2017,9
Sungaiberapit,2006,18
Sungaiberingin,1005,4
Sungaibesar,2005,15
Sungaibesar,2009,5
Sungaibesar Hilir,2009,15
Sungaibetung Hilir,2010,6
Sungaibetung Mudik,2015,6
Sungaibuluh,2001,3
Sungaibuluh,2006,8
Sungaibuluh,2004,11
Sungaibuntu,2005,10
Sungaicuka,2005,4
Sungaidalam,2030,9
Sungaidanai,2003,17
Sungaidanau,2010,4
Sungaideras,2019,11
Sungaidua,2005,6
Sungaidua Laut,2005,3
Sungaidualap,2002,12
Sungaidungun,2008,12
Sungaidusun,2003,11
Sungaiempat ,1004,6
Sungaigantang,2006,19
Sungaigebar,2004,12
Sungaigebar Barat,2007,12
Sungaigedang,2003,9
Sungaigelampeh,2017,6
Sungaihangat,2016,1
Sungaiharapan,2032,7
Sungaiiliran,2006,6
Sungaiintan,2006,13
Sungaijambu,2009,19
Sungaijawi,1005,5
Sungaijawi Dalam,1002,3
Sungaijawi Luar,1003,3
Sungaijering,1025,2
Sungaijering,2014,3
Sungaijernih,2012,15
Sungaijunjangan,2004,11
Sungaikayu Aro,2002,13
Sungaikelelawar,2002,12
Sungaikepayang,2010,13
Sungaikeramat,2009,10
Sungaikeranji,2012,3
Sungaikering,2010,19
Sungaikeruh,2008,6
Sungaikubu,2003,1
Sungaikubu Hulu,2021,1
Sungaikuning,2006,3
Sungaikuning,2010,18
Sungailakam Barat,1008,3
Sungailandak,2008,13
Sungailangkap,2008,18
Sungailangsat,2016,9
Sungailaut,2010,10
Sungailebuh,2011,16
Sungailiat,1001,1
Sungailintang,2006,19
Sungailiti,2033,7
Sungailoban,2002,3
Sungailokan,2012,2
Sungailuar,2002,11
Sungailumpur,1012,1
Sungaimahang,2020,1
Sungaimajo,2003,15
Sungaimajo Pusako,2011,15
Sungaimanau,2027,1
Sungaimedang,2007,11
Sungaimempura ,1006,13
Sungaimuluk,2009,9
Sungainangka,1010,5
Sungainibung,1018,2
Sungainyiur,2003,10
Sungaipaduan,2004,3
Sungaipaku,2003,8
Sungaipampang,2012,3
Sungaipanji-panji,2005,15
Sungaipapauh,2008,9
Sungaipaur,2009,8
Sungaipegeh,2010,16
Sungaipenoban,2008,7
Sungaiperak,1004,4
Sungaipinang,2005,8
Sungaipinang,2004,15
Sungaipinang,2004,12
Sungaipinang,2016,6
Sungaipiring,1001,11
Sungaipiyai,2008,3
Sungairabit,2012,19
Sungairambai,2004,13
Sungairawa,2008,11
Sungairaya,2005,11
Sungairaya,2019,3
Sungairenah,2002,19
Sungairotan,2006,8
Sungairujing,2013,17
Sungairukam,2008,2
Sungairumpun,2001,15
Sungaisalak,1004,5
Sungaisampun,2022,9
Sungaisegajah,2013,1
Sungaiserindit,2007,3
Sungaisialang,2002,12
Sungaisialang Hulu,2005,12
Sungaisibam,1014,8
Sungaisikai,2002,15
Sungaisimbar,2003,8
Sungaisirih,2007,3
Sungaisorik,2013,13
Sungaitanduk,2011,9
Sungaiteluk,2010,17
Sungaiterap,2004,1
Sungaiterap,2016,4
Sungaiteritip,2008,8
Sungaitutung,2015,11
Sungaiukai,1002,15
Sungaiundan,2009,1
Sungapan,2006,8
Sungayang,2004,7
Sunge Batu,2013,3
Sunge Bengaras,2011,19
Sunge Sigiring-giring,2077,5
Sungedes,2003,4
Sungegeneng,2021,9
Sungelebak,2006,18
Sunggak,2003,9
Sunggak,2006,18
Sunggal,1003,2
Sunggal Kanan,2013,23
Sunggingan,2003,14
Sunggingan,1004,2
Sunggingsari,2016,8
Sunggingwarno,2008,11
Sungguer,2001,12
Sunggumanai,2003,13
Sungguminasa,1001,8
Sunggutan,2010,19
Sungguwan,2010,5
Sungikulon,2008,17
Sungiwetan,2007,17
Sungkai,2009,7
Sungkai,2010,8
Sungkai Baru,2021,8
Sungkai Berayun,2012,10
Sungkap,2003,4
Sungko Mulat,2005,1
Sungku,2009,5
Sungkung I,2002,12
Sungkung II,2007,12
Sungkung III,2008,12
Sungkup,2002,4
Sungoi,2011,15
Sungonlegowo,2019,12
Sungsang,2009,13
Sungsang I,2001,2
Sungsang II,2002,2
Sungsang III,2003,2
Sungsang IV,2004,2
Sungsum,2003,8
Sungup Kanan,2005,16
Suni,2003,24
Sunia,2002,22
Sunia Baru,2011,22
Suniarsih,2004,3
Sunili,2011,4
Sunju,2006,14
Sunkaen,2002,16
Sunsang,2006,7
Sunsea,2004,18
Sunsong,2015,2
Suntalangu,2003,16
Suntamon,2001,41
Suntenjaya,2014,1
Sunter Agung,1006,2
Sunter Jaya,1002,2
Sunti,2010,5
Sunting,2009,10
Suntri,2005,3
Sunu,2007,8
Sunua,2005,3
Sunua Barat,2008,3
Sunua Tengah,2007,3
Sunum,2010,4
Sunur,2011,14
Sunut,2017,1
Sunyalangu,2013,18
Sunyar,2006,11
Sunyaragi,1002,5
Suo-Suo,2009,5
Suoh,2001,23
Suok,2014,4
Suok,2005,10
Sup Mbrur,2010,14
Supang,2015,12
Supat,2003,14
Supat Barat,2012,14
Supat Timur,2013,14
Supayang,2001,5
Supayang,2004,10
Supenuh,2011,12
Supilopong,2026,5
Supiturang,2006,2
Supleyu,2011,32
Suppirang,2007,7
Supraima,2002,19
Suprau,1001,10
Supu,2012,9
Supul,2003,27
Supun,2011,3
Suput,2015,5
Sura,2008,14
Surabaya,2003,13
Surabaya,2024,3
Surabaya,2003,18
Surabaya,1006,8
Surabaya,2004,3
Surabaya,1004,1
Surabaya,2004,38
Surabaya,2002,18
Surabaya Baru,2010,26
Surabaya Ilir,2002,26
Surabaya Timur,2043,3
Surabaya Udik,2009,1
Surabaya Utara,2008,18
Surabayan,2019,17
Suradadi,2010,16
Suradadi,2003,3
Surade ,1013,24
Suradita,2005,23
Surajaya,2002,8
Surakarta,2007,5
Surakarta,2006,39
Surakarta,2003,9
Suralaga,2005,13
Suralaya,1004,3
Suranadi,2008,3
Suranenggala,2011,39
Suranenggala Kidul,2008,39
Suranenggala Kulon,2009,39
Suranenggala Lor,2010,39
Surantih,2002,8
Surat,2016,2
Suratmajan,2008,11
Surau,2006,31
Surau,2009,6
Surau Gadang,1001,10
Surawangi,2016,11
Suraya Mandiri,2016,7
Surbakti,2026,12
Surdori,2008,18
Suren,2004,9
Suren,2014,8
Suren,2002,28
Surengede,2006,8
Surengede,2015,13
Surenlor,2003,9
Surgi Mufti,1006,4
Suri Musara,2006,11
Suriamedal,2007,9
Suriamukti,2006,9
Surian,2002,3
Surian,2005,9
Surian,2005,12
Surian,2018,5
Surian Bungkal,2003,9
Surian Hanyar,2004,20
Surianeun,2015,24
Surien,2014,3
Surimania,2012,9
Surjo,2014,5
Suro,2014,9
Suro,2002,10
Suro Bali,2018,2
Suro Baru,2007,2
Suro Dingin,2016,4
Suro Ilir,2005,2
Suro Lembak,2003,2
Suro Makmur,2001,12
Suro Muncar,2006,2
Suroba,2006,25
Surobayan,2030,7
Surobayan,2014,12
Surodadi,2002,1
Surodadi,2019,15
Surodadi,2008,1
Surodadi,2017,4
Surodadi,2001,8
Surodadi,2005,7
Surodakan,1006,11
Surodikraman,1005,17
Surodinawan,1007,1
Surojoyo,2005,3
Surojoyo,2001,15
Surokidul,2012,5
Surokonto Kulon,2013,2
Surokonto Wetan,2010,2
Suron,2004,31
Surorejan,2002,3
Surorejo,2005,7
Suroteleng,2005,1
Surotrunan,2002,11
Surowiti,2007,3
Suroyudan,2008,14
Suru,2013,5
Suru,2004,6
Suru,2003,6
Suru,2002,18
Suru,2010,17
Suru,2003,2
Suru,2010,14
Suru-Suru,2001,8
Suruang,2006,2
Suruh,2005,10
Suruh,2013,4
Suruh,2006,14
Suruh,2005,14
Suruh,2009,15
Suruh Tembawang,2005,21
Suruhan Kidul,2007,17
Suruhan Lor,2015,17
Suruhkalang,2001,11
Suruhwadang,2007,4
Surukmu,2005,16
Surulangun,2009,2
Surumana,2004,18
Surung Mersada,2016,2
Surunumbeng,2003,9
Sururey,2001,4
Surusunda,2009,12
Surutanga,1001,5
Surya Adi,2006,4
Surya Bahari,2011,15
Surya Indah,2011,3
Surya Kanta,2011,16
Surya Karta,2002,20
Surya Mataram,2011,11
Surya Menang,2005,20
Surya Timur,1011,1
Suryatama,2021,2
Suryatmajan,1001,4
Suryawangi,1005,17
Suryodiningratan,1002,8
Susai,2004,2
Susek,2009,20
Susepe,2003,29
Susi,2005,1
Suskun,2011,6
Susmorof,2012,1
Susu,1021,6
Susu Wendewa,2011,3
Susua,2004,24
Susuhbango,2007,23
Susuk,2017,17
Susuk,2030,2
Susuk Dalam,2006,11
Susuk Luar,2005,11
Susuk Tengah,2009,11
Susukan,1004,9
Susukan,2003,13
Susukan,2003,15
Susukan,2003,21
Susukan,2007,27
Susukan,2014,21
Susukan,2012,1
Susukan,2008,17
Susukan,2006,3
Susukan,1003,19
Susukan,2013,12
Susukan,2008,13
Susukan Agung,2003,8
Susukan Lebak,2002,8
Susukan Rejo,2001,17
Susukan Tonggoh,2004,8
Susulaku,2006,8
Susulaku B,2022,8
Susumuk,2002,1
Susunan Baru,1004,3
Susup,2005,8
Susupu,2001,4
Susut,2004,1
Suswa,2001,11
Susweni,2007,13
Sutamaja,2013,11
Sutapranan,2015,13
Sutawangi,2010,11
Sutawinangun,2010,20
Suteibey,2004,1
Suter,2021,4
Sutera,2001,1
Suti Semarang,2007,10
Sutojayan,1005,12
Sutojayan,2006,19
Sutopati,2028,12
Sutoragan,2015,12
Suus,2005,46
Suwa,2018,6
Suwaan,2016,16
Suwaan,2001,8
Suwaduk,2008,15
Suwak,2021,16
Suwakan,2007,3
Suwalan,2007,12
Suwaloh,2012,13
Suwaluh,2010,18
Suwaluh,2009,12
Suwangi,2001,2
Suwangi Timur,2008,2
Suwari,2003,17
Suwaru,2005,17
Suwaru,2002,33
Suwat,2011,3
Suwatu,2007,12
Suwatu,2002,8
Suwatu,2012,14
Suwawal,2009,7
Suwawal Timur,2003,15
Suwayuwo,2012,9
Suwenem,2003,3
Suweto,2005,10
Suwewili,2007,2
Suwiam,2002,19
Suwidak,2002,17
Suwru,2012,1
Suwug,2008,7
Suyadon,2002,15
Suyam,2009,13
Suye,2003,48
Suyo Paloh,2027,14
Swadaya,2011,5
Swadaya,2007,6
Swainober,2003,15
Swaipak,2005,15
Swan Slutung,2011,7
Swapodibo,2008,1
Swarangan,2005,2
Swarga Bara,2012,4
Swarna Dwipa,2012,9
Swastika Buana,2011,10
Swatani,2011,10
Swentab,2013,6
Syabes,2009,11
Syabes,2002,10
Syahmad,1011,28
Syamsudin Noor,1006,2
Syarwom,2003,14
Syeiwar,2003,11
Syewa Merare,2004,12
Syoribo,2002,18
Syou,2022,3
Syuau,2003,21
Syubun,2004,1
Syujak,2001,7
Syukwes,2003,18
Syukwo,2002,6
Syumbab,2001,18
Syumbi,2006,21
Syunai,2008,13
Syunam,2011,1
Syura Jadi,2011,6
Syurauw,2019,5
Syurdori,2004,21
Syurdori,2009,3
T'Eba Timur,2004,22
T'Singa,2004,10
Ta,1002,21
Ta'a,2002,2
Ta'al,2008,3
Ta'aniuge,2029,5
Ta'as,2018,6
Ta'ba,2012,22
Ta'binjai,2002,10
Taa,2014,8
Taaba,2014,4
Taal,2003,10
Taan,2010,2
Taar,2002,2
Taas,1009,5
Taat,2003,9
Taba,2009,9
Taba,2005,12
Taba Air Pauh,2013,3
Taba Anyar,2002,6
Taba Anyar,1003,4
Taba Baru,1007,4
Taba Baru,2020,10
Taba Baru,2010,1
Taba Baru,2024,6
Taba Campaka,2014,9
Taba Damai (DB),2021,5
Taba Durian Sebakul,2004,7
Taba Gemantung,2014,8
Taba Gindo,2011,11
Taba Jambu,2012,9
Taba Jemekeh,1003,1
Taba Koji,1015,1
Taba Kulintang,2009,11
Taba Lagan,2008,11
Taba Lestari,1005,1
Taba Lubuk Puding,2013,6
Taba Mulan,2003,5
Taba Mutung,2013,1
Taba Padang,2004,20
Taba Padang,2005,7
Taba Padang Kol,2004,19
Taba Padang R,2003,19
Taba Pasmah,2004,2
Taba Penanjung,1007,6
Taba Pingin,1008,7
Taba Remanik,2005,11
Taba Rena,2010,11
Taba Renah,2008,5
Taba Saling,2022,3
Taba Santing,2006,3
Taba Tebelet,2014,4
Taba Tembilang,2016,7
Taba Tengah,2004,11
Taba Tengah,2005,10
Taba Teret,2008,6
Taba Terunjam,2001,1
Taba Tinggi,2021,7
Tababo,2006,3
Tababo Selatan,2015,3
Tababu,1016,1
Tabah,2004,17
Tabahidayah,2006,27
Tabahijrah,2007,27
Tabajaya,2007,21
Tabak Kanilan,2003,5
Tabala Jaya,2005,20
Tabalar Muara,2002,10
Tabalar Ulu,2004,10
Tabalema,2005,19
Tabalong Mati,2013,6
Tabalu,1031,2
Tabam,1015,3
Tabamasa,2036,4
Tabamsere,2001,19
Taban,2004,4
Tabanalou,2012,4
Tabang,2007,3
Tabang,2003,3
Tabang,2005,12
Tabang,1001,10
Tabang Barat,2018,3
Tabang Barat,2004,10
Tabang Lama,2012,12
Tabangame,2006,21
Tabanggele,2006,40
Tabanio,2002,1
Tabapoma,2004,22
Tabarano,2007,6
Tabarano,2003,11
Tabarenah,2009,16
Tabarfane,2001,10
Tabaringan,1002,8
Tabaroge,2016,6
Tabat,2014,4
Tabat Padang,2014,1
Tabatan,2005,1
Tabatan,2005,11
Tabatan Baru,2007,11
Tabbaja,2003,13
Tabbeyan,2001,15
Tabeak Blau,2005,2
Tabeak Blau I,2006,2
Tabeak Blau II,2005,9
Tabeak Dipoa,2008,8
Tabeak Kauk,2007,8
Tabek,2002,9
Tabek,2003,6
Tabek Panjang,2002,8
Tabek Patah,2006,10
Tabek Sirah Talu,2007,4
Tabet,2010,6
Tabi,2008,1
Tabihi,2003,2
Tabiku,2006,7
Tabilaa,2010,1
Tabing,2004,21
Tabing Banda Gadang,1005,10
Tabing Liring,2032,6
Tabing Rimbah,2005,6
Tablasupa,2004,3
Tablolong,2011,5
Tabo Wanimbo,2006,28
Tabo-Tabo,2005,6
Tabobo,2023,8
Tabolang,2007,4
Tabolobolo,2005,22
Tabona,2001,8
Tabona,1023,2
Tabonakme,2003,25
Tabone,1002,6
Tabongo,2002,3
Tabongo Barat,2002,19
Tabongo Timur,2001,19
Tabonji,2001,18
Tabore,2022,9
Tabowanimbo,2003,13
Tabri,1021,7
Tabuan,2004,2
Tabuan Asri,2041,4
Tabudarat Hilir,2004,3
Tabudarat Hulu,2005,3
Tabuh,2008,46
Tabuk Hulu,2010,6
Tabukan Raya,2002,12
Tabukeker,2001,17
Tabulahan,2004,5
Tabulang,2021,2
Tabulang,2008,4
Tabulo,2001,5
Tabulo Selatan,2009,5
Tabumela,2004,18
Tabun,2015,6
Tabunakme,2010,34
Tabunganen Kecil,2010,1
Tabunganen Muara,2004,1
Tabunganen Perumus,2007,1
Tabunganen Tengah,2005,1
Tabur Lestari,2002,13
Tabuyung,2010,17
Taccimpo,2009,9
Taccorong,2021,1
Tacici,2011,4
Tacim,2008,4
Tacipong,2010,24
Tada,2002,2
Tada,2001,10
Tada Lado,2020,4
Tada Selatan,2007,10
Tada Timur,2013,10
Tada Utara,2019,10
Tadakisa,2016,1
Tadaku Jaya,2010,10
Tadang Palie,2006,8
Tadang Palie,2013,14
Tadang Palie,2005,8
Tadangpalie,2013,1
Tadangpalie,2012,2
Tadangpalie,2009,12
Tadaumera,2012,6
Taddan,2001,4
Tadenas,1007,4
Tadewa,2010,7
Tadho,2009,9
Tadho Barat,2028,9
Tadho Tengah,2029,9
Tadho Timur,2027,9
Tading Ni Ulihi,2017,13
Tadisi,2005,6
Tado,2034,5
Tadoan,2003,11
Tadokalua,2003,10
Tadokkong ,1001,7
Tadoloiyo,2007,8
Tadoloiyo Trans,2019,8
Tadong,1017,12
Tadongkon,2007,15
Tadoy,2003,31
Tadoy I,2007,31
Taduasa,2006,4
Tadui,2010,1
Tadukan Raga,2004,8
Tadulako,2011,8
Taduna,2013,6
Tadungus,2017,15
Taduno,2002,4
Tadupi,2009,6
Taduwale,2007,9
Tae,2007,12
Taebesa,2001,5
Taebone,2003,29
Taeh Baruah,2006,3
Taeh Bukik,2002,3
Taekas,2025,1
Taen Terong Dua,2022,9
Taen Terong Satu,2021,9
Taende,2003,5
Taeng,2016,7
Taenterong,2005,9
Tafaga,1004,4
Tafagapi,2019,7
Tafamutu,1003,4
Tafasoho,2009,8
Tafraka,1006,7
Tafuli,2011,5
Tafuli I,2017,5
Tafulu,2013,17
Tafure,1014,3
Taga Epe,2003,16
Tagabaga,2018,3
Tagagiri Tama Jaya,2006,15
Tagaimon Karome,2005,13
Tagaimon Sino,2004,13
Tagal Taman,2004,24
Tagalame I,2004,15
Tagalarama,2005,23
Tagalaya,2024,5
Tagalaya,2006,7
Tagaloa,2005,1
Tagangser Dajah,2003,13
Tagangser Laok,2012,10
Taganik,2002,11
Tagaralma,2006,18
Tagari,1002,10
Tagari Tallunglipu,1004,11
Tagaule,2014,11
Tagauto,2003,14
Tagawiti,2003,3
Tagi,2003,31
Tagia,2008,27
Tagibaga,2004,26
Tagilang Julu,2011,17
Tagime,2001,27
Tagineri,2001,29
Tagiya,2007,3
Tagogapu,2005,8
Tagolu,2005,3
Tagono,2011,8
Tagul,2001,3
Tagulik,2005,33
Tagungguh,2007,9
Tahafo,2014,3
Tahai Baru,2010,6
Tahai Jaya,2001,6
Tahai Permai,2014,14
Tahalak Ujung Gading,2062,7
Tahalupu,2005,4
Tahamak,2011,5
Tahane,2004,8
Tahawa,2012,3
Tahele,2004,12
Tahi ite,2015,3
Tahibua,2005,14
Tahima Sorama,2007,2
Tahoa,1007,4
Tahsimara,2005,4
Tahtul Yaman,1005,5
Tahu,2006,8
Tahujan Laung,2033,3
Tahujan Ontu,2006,7
Tahulu,2011,13
Tahunan,2010,8
Tahunan,2004,4
Tahunan,2012,11
Tahunan,1003,13
Tahunan,2010,9
Tahunan Baru,2011,9
Taiftob,2018,3
Taige,2006,6
Taikako,2002,9
Tailarek,2001,18
Taima,2008,8
Tainsala,2003,21
Taipa,2001,20
Taipa,1002,4
Taipa,2007,6
Taipabu,1005,4
Taipanggabe,2002,15
Taipaobal,2033,3
Tairi,2004,2
Taiyeve,2002,2
Taja Indah,2016,5
Taja Mulya,2014,5
Taja Raya I,2015,5
Taja Raya II,2018,5
Taja Urap,2013,3
Tajah Antang Raya,2007,12
Tajau Landung,2020,4
Tajau Mada,2012,11
Tajau Mulya,2003,9
Tajau Pecah,2014,9
Tajemsari,2011,18
Tajen,2015,8
Tajepan,2003,7
Tajer Mulya,2024,6
Taji,2007,1
Taji,2019,14
Taji,2001,17
Taji,2004,14
Taji,2002,10
Tajimalela,2016,6
Tajinan,2007,15
Tajo,2013,5
Tajok Kayong,2013,11
Tajong,2004,17
Tajug,2006,12
Tajug,2016,10
Tajuk,2001,1
Tajum,2009,14
Tajun,2004,8
Tajuncu,2006,8
Tajungan,2008,4
Tajur,2004,8
Tajur,2004,3
Tajur,2002,20
Tajur,1006,2
Tajur,2012,1
Tajur,1004,6
Tajur,2004,6
Tajur Biru,2002,12
Tajur Halang,2004,28
Tajurbuntu,2004,22
Tajurhalang,2001,37
Tajursindang,2009,5
Takajung,2007,9
Takal pasir,2012,4
Takalar,1001,1
Takandeang,2006,2
Takaplager,2002,4
Takarai,2005,12
Takaras,2006,6
Takari,1007,11
Takatidung,1005,4
Takatunga,2010,18
Takatunga I,2018,18
Takengon Barat,2012,17
Takengon Timur,2001,17
Takeran,1013,4
Takeranklating,2005,23
Takerharjo,2007,15
Takibangke,2018,6
Takimo,2017,21
Takimpo,1022,11
Takirin,2008,2
Takisung,2004,1
Takkalala,2011,1
Takkalala,1001,3
Takkalasi,1001,7
Takkalasi,2012,7
Takmung,2002,2
Takobak,2002,18
Takofi,1001,4
Takoma,1001,6
Takome,1003,8
Takri,2002,30
Taktakan,1001,6
Taktoi,2025,7
Takulat,2009,2
Takuti,2009,12
Tal,2028,5
Tala,2007,5
Tala Gening,2008,18
Tala Peta,2011,8
Talabangi,2008,27
Talabiu,2011,3
Talabosa,2003,25
Talafu,2017,21
Talaga,2007,31
Talaga,2008,11
